20130414 17:03:16:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:16:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:17:	update worker_tb set last_request_time='2013-04-14 17:03:17' where slave_id=1
20130414 17:03:17:	update worker_tb set last_request_time='2013-04-14 17:03:17' where slave_id=1
20130414 17:03:17:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:17:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:18:	update worker_tb set last_request_time='2013-04-14 17:03:18' where slave_id=1
20130414 17:03:18:	update worker_tb set last_request_time='2013-04-14 17:03:18' where slave_id=1
20130414 17:03:18:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:18:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:20:	update worker_tb set last_request_time='2013-04-14 17:03:20' where slave_id=1
20130414 17:03:20:	update worker_tb set last_request_time='2013-04-14 17:03:20' where slave_id=1
20130414 17:03:20:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:20:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:21:	update worker_tb set last_request_time='2013-04-14 17:03:21' where slave_id=1
20130414 17:03:21:	update worker_tb set last_request_time='2013-04-14 17:03:21' where slave_id=1
20130414 17:03:21:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:21:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:23:	update worker_tb set last_request_time='2013-04-14 17:03:23' where slave_id=1
20130414 17:03:23:	update worker_tb set last_request_time='2013-04-14 17:03:23' where slave_id=1
20130414 17:03:23:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:23:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:24:	update worker_tb set last_request_time='2013-04-14 17:03:24' where slave_id=1
20130414 17:03:24:	update worker_tb set last_request_time='2013-04-14 17:03:24' where slave_id=1
20130414 17:03:24:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:24:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:26:	update worker_tb set last_request_time='2013-04-14 17:03:26' where slave_id=1
20130414 17:03:26:	update worker_tb set last_request_time='2013-04-14 17:03:26' where slave_id=1
20130414 17:03:26:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:26:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:27:	update worker_tb set last_request_time='2013-04-14 17:03:27' where slave_id=1
20130414 17:03:27:	update worker_tb set last_request_time='2013-04-14 17:03:27' where slave_id=1
20130414 17:03:27:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:27:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:28:	update worker_tb set last_request_time='2013-04-14 17:03:28' where slave_id=1
20130414 17:03:28:	update worker_tb set last_request_time='2013-04-14 17:03:28' where slave_id=1
20130414 17:03:28:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:28:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:29:	update worker_tb set last_request_time='2013-04-14 17:03:29' where slave_id=1
20130414 17:03:29:	update worker_tb set last_request_time='2013-04-14 17:03:29' where slave_id=1
20130414 17:03:29:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:29:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:30:	update worker_tb set last_request_time='2013-04-14 17:03:30' where slave_id=1
20130414 17:03:30:	update worker_tb set last_request_time='2013-04-14 17:03:30' where slave_id=1
20130414 17:03:30:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:30:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:31:	update worker_tb set last_request_time='2013-04-14 17:03:31' where slave_id=1
20130414 17:03:31:	update worker_tb set last_request_time='2013-04-14 17:03:31' where slave_id=1
20130414 17:03:31:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:31:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:32:	update worker_tb set last_request_time='2013-04-14 17:03:32' where slave_id=1
20130414 17:03:32:	update worker_tb set last_request_time='2013-04-14 17:03:32' where slave_id=1
20130414 17:03:32:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:32:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:34:	update worker_tb set last_request_time='2013-04-14 17:03:34' where slave_id=1
20130414 17:03:34:	update worker_tb set last_request_time='2013-04-14 17:03:34' where slave_id=1
20130414 17:03:34:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:34:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:35:	update worker_tb set last_request_time='2013-04-14 17:03:35' where slave_id=1
20130414 17:03:35:	update worker_tb set last_request_time='2013-04-14 17:03:35' where slave_id=1
20130414 17:03:35:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:35:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:36:	update worker_tb set last_request_time='2013-04-14 17:03:36' where slave_id=1
20130414 17:03:36:	update worker_tb set last_request_time='2013-04-14 17:03:36' where slave_id=1
20130414 17:03:36:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:36:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:37:	update worker_tb set last_request_time='2013-04-14 17:03:37' where slave_id=1
20130414 17:03:37:	update worker_tb set last_request_time='2013-04-14 17:03:37' where slave_id=1
20130414 17:03:37:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:37:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:38:	update worker_tb set last_request_time='2013-04-14 17:03:38' where slave_id=1
20130414 17:03:38:	update worker_tb set last_request_time='2013-04-14 17:03:38' where slave_id=1
20130414 17:03:38:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:38:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:39:	update worker_tb set last_request_time='2013-04-14 17:03:39' where slave_id=1
20130414 17:03:39:	update worker_tb set last_request_time='2013-04-14 17:03:39' where slave_id=1
20130414 17:03:39:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:39:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:40:	update worker_tb set last_request_time='2013-04-14 17:03:40' where slave_id=1
20130414 17:03:40:	update worker_tb set last_request_time='2013-04-14 17:03:40' where slave_id=1
20130414 17:03:40:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:40:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:41:	update worker_tb set last_request_time='2013-04-14 17:03:41' where slave_id=1
20130414 17:03:41:	update worker_tb set last_request_time='2013-04-14 17:03:41' where slave_id=1
20130414 17:03:41:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:41:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:43:	update worker_tb set last_request_time='2013-04-14 17:03:43' where slave_id=1
20130414 17:03:43:	update worker_tb set last_request_time='2013-04-14 17:03:43' where slave_id=1
20130414 17:03:43:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:43:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:44:	update worker_tb set last_request_time='2013-04-14 17:03:44' where slave_id=1
20130414 17:03:44:	update worker_tb set last_request_time='2013-04-14 17:03:44' where slave_id=1
20130414 17:03:44:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:44:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:44:	update worker_tb set last_request_time='2013-04-14 17:03:44' where slave_id=1
20130414 17:03:44:	update worker_tb set last_request_time='2013-04-14 17:03:44' where slave_id=1
20130414 17:03:44:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:44:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:44:	update worker_tb set last_request_time='2013-04-14 17:03:44' where slave_id=1
20130414 17:03:44:	update worker_tb set last_request_time='2013-04-14 17:03:44' where slave_id=1
20130414 17:03:44:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:44:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:48:	update worker_tb set last_request_time='2013-04-14 17:03:48' where slave_id=1
20130414 17:03:48:	update worker_tb set last_request_time='2013-04-14 17:03:48' where slave_id=1
20130414 17:03:48:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:48:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:48:	update worker_tb set last_request_time='2013-04-14 17:03:48' where slave_id=1
20130414 17:03:48:	update worker_tb set last_request_time='2013-04-14 17:03:48' where slave_id=1
20130414 17:03:48:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:48:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:52:	update worker_tb set last_request_time='2013-04-14 17:03:52' where slave_id=1
20130414 17:03:52:	update worker_tb set last_request_time='2013-04-14 17:03:52' where slave_id=1
20130414 17:03:52:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:52:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:56:	update worker_tb set last_request_time='2013-04-14 17:03:56' where slave_id=1
20130414 17:03:56:	update worker_tb set last_request_time='2013-04-14 17:03:56' where slave_id=1
20130414 17:03:56:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:56:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:03:56:	update worker_tb set last_request_time='2013-04-14 17:03:56' where slave_id=1
20130414 17:03:56:	update worker_tb set last_request_time='2013-04-14 17:03:56' where slave_id=1
20130414 17:03:56:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:03:56:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:02:	update worker_tb set last_request_time='2013-04-14 17:04:02' where slave_id=1
20130414 17:04:02:	update worker_tb set last_request_time='2013-04-14 17:04:02' where slave_id=1
20130414 17:04:02:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:02:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:03:	update worker_tb set last_request_time='2013-04-14 17:04:03' where slave_id=1
20130414 17:04:03:	update worker_tb set last_request_time='2013-04-14 17:04:03' where slave_id=1
20130414 17:04:03:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:03:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:03:	update worker_tb set last_request_time='2013-04-14 17:04:03' where slave_id=1
20130414 17:04:03:	update worker_tb set last_request_time='2013-04-14 17:04:03' where slave_id=1
20130414 17:04:03:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:04:03:	update worker_site_tb set site_task_failed=site_task_failed+1 where slave_id=1 and site_id='csdn'
20130414 17:04:06:	update worker_tb set last_request_time='2013-04-14 17:04:06' where slave_id=1
20130414 17:04:06:	update worker_tb set last_request_time='2013-04-14 17:04:06' where slave_id=1
20130414 17:04:06:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:06:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:08:	update worker_tb set last_request_time='2013-04-14 17:04:08' where slave_id=1
20130414 17:04:08:	update worker_tb set last_request_time='2013-04-14 17:04:08' where slave_id=1
20130414 17:04:08:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:08:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:09:	update worker_tb set last_request_time='2013-04-14 17:04:09' where slave_id=1
20130414 17:04:09:	update worker_tb set last_request_time='2013-04-14 17:04:09' where slave_id=1
20130414 17:04:09:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:09:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:10:	update worker_tb set last_request_time='2013-04-14 17:04:10' where slave_id=1
20130414 17:04:10:	update worker_tb set last_request_time='2013-04-14 17:04:10' where slave_id=1
20130414 17:04:10:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:10:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:11:	update worker_tb set last_request_time='2013-04-14 17:04:11' where slave_id=1
20130414 17:04:11:	update worker_tb set last_request_time='2013-04-14 17:04:11' where slave_id=1
20130414 17:04:11:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:11:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:13:	update worker_tb set last_request_time='2013-04-14 17:04:13' where slave_id=1
20130414 17:04:13:	update worker_tb set last_request_time='2013-04-14 17:04:13' where slave_id=1
20130414 17:04:13:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:13:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:15:	update worker_tb set last_request_time='2013-04-14 17:04:15' where slave_id=1
20130414 17:04:15:	update worker_tb set last_request_time='2013-04-14 17:04:15' where slave_id=1
20130414 17:04:15:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:15:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:16:	update worker_tb set last_request_time='2013-04-14 17:04:16' where slave_id=1
20130414 17:04:16:	update worker_tb set last_request_time='2013-04-14 17:04:16' where slave_id=1
20130414 17:04:16:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:16:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:17:	update worker_tb set last_request_time='2013-04-14 17:04:17' where slave_id=1
20130414 17:04:17:	update worker_tb set last_request_time='2013-04-14 17:04:17' where slave_id=1
20130414 17:04:17:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:17:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:18:	update worker_tb set last_request_time='2013-04-14 17:04:18' where slave_id=1
20130414 17:04:18:	update worker_tb set last_request_time='2013-04-14 17:04:18' where slave_id=1
20130414 17:04:18:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:18:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:19:	update worker_tb set last_request_time='2013-04-14 17:04:19' where slave_id=1
20130414 17:04:19:	update worker_tb set last_request_time='2013-04-14 17:04:19' where slave_id=1
20130414 17:04:19:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:19:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:20:	update worker_tb set last_request_time='2013-04-14 17:04:20' where slave_id=1
20130414 17:04:20:	update worker_tb set last_request_time='2013-04-14 17:04:20' where slave_id=1
20130414 17:04:20:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:20:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:21:	update worker_tb set last_request_time='2013-04-14 17:04:21' where slave_id=1
20130414 17:04:21:	update worker_tb set last_request_time='2013-04-14 17:04:21' where slave_id=1
20130414 17:04:21:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:21:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:22:	update worker_tb set last_request_time='2013-04-14 17:04:22' where slave_id=1
20130414 17:04:22:	update worker_tb set last_request_time='2013-04-14 17:04:22' where slave_id=1
20130414 17:04:23:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:23:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:24:	update worker_tb set last_request_time='2013-04-14 17:04:24' where slave_id=1
20130414 17:04:24:	update worker_tb set last_request_time='2013-04-14 17:04:24' where slave_id=1
20130414 17:04:24:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:24:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:25:	update worker_tb set last_request_time='2013-04-14 17:04:25' where slave_id=1
20130414 17:04:25:	update worker_tb set last_request_time='2013-04-14 17:04:25' where slave_id=1
20130414 17:04:25:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:25:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:26:	update worker_tb set last_request_time='2013-04-14 17:04:26' where slave_id=1
20130414 17:04:26:	update worker_tb set last_request_time='2013-04-14 17:04:26' where slave_id=1
20130414 17:04:26:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:26:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:26:	update worker_tb set last_request_time='2013-04-14 17:04:26' where slave_id=1
20130414 17:04:26:	update worker_tb set last_request_time='2013-04-14 17:04:26' where slave_id=1
20130414 17:04:26:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:26:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:27:	update worker_tb set last_request_time='2013-04-14 17:04:27' where slave_id=1
20130414 17:04:27:	update worker_tb set last_request_time='2013-04-14 17:04:27' where slave_id=1
20130414 17:04:27:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:27:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:27:	update worker_tb set last_request_time='2013-04-14 17:04:27' where slave_id=1
20130414 17:04:27:	update worker_tb set last_request_time='2013-04-14 17:04:27' where slave_id=1
20130414 17:04:27:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:27:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:28:	update worker_tb set last_request_time='2013-04-14 17:04:28' where slave_id=1
20130414 17:04:28:	update worker_tb set last_request_time='2013-04-14 17:04:28' where slave_id=1
20130414 17:04:28:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:28:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:33:	update worker_tb set last_request_time='2013-04-14 17:04:33' where slave_id=1
20130414 17:04:33:	update worker_tb set last_request_time='2013-04-14 17:04:33' where slave_id=1
20130414 17:04:33:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:33:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:34:	update worker_tb set last_request_time='2013-04-14 17:04:34' where slave_id=1
20130414 17:04:34:	update worker_tb set last_request_time='2013-04-14 17:04:34' where slave_id=1
20130414 17:04:34:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:34:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:36:	update worker_tb set last_request_time='2013-04-14 17:04:36' where slave_id=1
20130414 17:04:36:	update worker_tb set last_request_time='2013-04-14 17:04:36' where slave_id=1
20130414 17:04:36:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:36:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:37:	update worker_tb set last_request_time='2013-04-14 17:04:37' where slave_id=1
20130414 17:04:37:	update worker_tb set last_request_time='2013-04-14 17:04:37' where slave_id=1
20130414 17:04:37:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:37:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:39:	update worker_tb set last_request_time='2013-04-14 17:04:39' where slave_id=1
20130414 17:04:39:	update worker_tb set last_request_time='2013-04-14 17:04:39' where slave_id=1
20130414 17:04:39:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:39:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:40:	update worker_tb set last_request_time='2013-04-14 17:04:40' where slave_id=1
20130414 17:04:40:	update worker_tb set last_request_time='2013-04-14 17:04:40' where slave_id=1
20130414 17:04:40:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:40:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:42:	update worker_tb set last_request_time='2013-04-14 17:04:42' where slave_id=1
20130414 17:04:42:	update worker_tb set last_request_time='2013-04-14 17:04:42' where slave_id=1
20130414 17:04:42:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:42:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:43:	update worker_tb set last_request_time='2013-04-14 17:04:43' where slave_id=1
20130414 17:04:43:	update worker_tb set last_request_time='2013-04-14 17:04:43' where slave_id=1
20130414 17:04:43:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:43:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:44:	update worker_tb set last_request_time='2013-04-14 17:04:44' where slave_id=1
20130414 17:04:44:	update worker_tb set last_request_time='2013-04-14 17:04:44' where slave_id=1
20130414 17:04:44:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:44:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:45:	update worker_tb set last_request_time='2013-04-14 17:04:45' where slave_id=1
20130414 17:04:45:	update worker_tb set last_request_time='2013-04-14 17:04:45' where slave_id=1
20130414 17:04:45:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:45:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:46:	update worker_tb set last_request_time='2013-04-14 17:04:46' where slave_id=1
20130414 17:04:46:	update worker_tb set last_request_time='2013-04-14 17:04:46' where slave_id=1
20130414 17:04:46:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:46:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:48:	update worker_tb set last_request_time='2013-04-14 17:04:48' where slave_id=1
20130414 17:04:48:	update worker_tb set last_request_time='2013-04-14 17:04:48' where slave_id=1
20130414 17:04:48:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:48:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:49:	update worker_tb set last_request_time='2013-04-14 17:04:49' where slave_id=1
20130414 17:04:49:	update worker_tb set last_request_time='2013-04-14 17:04:49' where slave_id=1
20130414 17:04:49:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:49:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:50:	update worker_tb set last_request_time='2013-04-14 17:04:50' where slave_id=1
20130414 17:04:50:	update worker_tb set last_request_time='2013-04-14 17:04:50' where slave_id=1
20130414 17:04:50:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:50:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
20130414 17:04:51:	update worker_tb set last_request_time='2013-04-14 17:04:51' where slave_id=1
20130414 17:04:51:	update worker_tb set last_request_time='2013-04-14 17:04:51' where slave_id=1
20130414 17:04:51:	update worker_site_tb set site_task_sucess=site_task_sucess+1 where slave_id=1 and site_id='csdn'
